-153.036864,0.841082,142.730176
-150.925582,-14.242391,99.893687
-145.003899,20.453811,96.492868
-153.734191,-0.034835,142.955933
-151.58169,-14.545619,99.988039
-144.588817,19.946646,96.331429
-154.796565,-1.379334,143.570129
-152.675023,-15.273142,99.87057
-144.176737,19.077617,96.150177
-155.415575,-2.693269,143.732966
-153.551794,-15.990261,99.830749
-143.740221,17.970194,95.995451
-155.436341,-3.695605,143.563839
-153.686893,-16.651257,100.008859
-143.299905,17.065718,95.9048
-154.350554,-3.381911,142.877347
-153.549348,-16.917371,99.990125
-142.96616,16.716133,96.037747
-151.622082,0.415486,142.254376
-152.514614,-16.680232,99.95743
-143.03052,17.611131,96.617446
-150.761664,4.589901,141.709059
-150.116737,-15.026647,99.990438
-143.991523,19.695671,96.984997
-150.91147,7.458965,141.975798
-148.020307,-13.562146,99.969653
-145.376073,21.568809,97.078454
-151.701163,9.994556,141.734758
-146.031071,-11.68798,99.847853
-146.89833,23.540018,97.451172
-151.935035,9.31693,141.877763
-145.475826,-11.155518,99.899807
-147.513963,24.163107,97.525531
-151.537463,7.041014,141.85074
-146.587504,-12.227145,99.905989
-146.996802,23.380261,97.338595
-151.485019,4.21348,141.408889
-148.51816,-13.84642,99.922268
-145.874001,21.7055,96.904992
-151.801549,1.659033,141.870269
-149.568293,-14.870022,99.904647
-144.892395,20.4653,96.569437
-151.71394,0.861013,142.153685
-150.00177,-15.645241,99.854271
-144.07744,19.522141,96.421241
-151.036922,2.037237,142.221487
-149.424566,-15.410374,99.848352
-143.916069,19.889369,96.347152
-150.393485,5.736548,142.474315
-148.016223,-14.305511,99.764529
-144.681463,21.357085,96.523798
-150.931213,8.848423,142.995016
-146.952052,-13.110823,99.771274
-145.802917,22.745708,96.712761
-152.029852,12.097631,142.942882
-146.275054,-11.996033,99.700549
-146.832991,23.839694,97.003736
-152.706137,13.614573,142.733667
-145.949189,-11.195752,99.783922
-147.493139,24.559932,96.951583
-151.744846,8.178505,142.45117
-147.598718,-11.996336,99.982042
-146.853168,23.834697,96.549494
-153.174614,2.756011,141.853958
-150.065053,-13.175941,99.992523
-145.522856,22.250487,96.273298
-153.851923,1.144682,141.038915
-152.328641,-14.275858,99.853247
-144.498554,20.7695,96.024428
-153.751207,1.023504,140.818765
-153.720337,-14.69415,99.757439
-143.887382,19.576566,95.880479
-153.187568,1.049546,138.010386
-154.761355,-14.199477,99.54492
-144.143631,19.295341,95.735919
-152.359733,2.254459,135.482821
-153.013938,-11.8779,98.127239
-145.17634,21.306531,95.345104
-150.113853,3.361797,135.603631
-136.77609,-12.995374,99.855183
-145.970525,23.487624,94.57172
-143.931941,1.724929,136.436016
-119.541628,-13.304622,102.605524
-143.166744,23.382002,94.188125
-133.323294,-2.002521,137.561481
-103.96289,-12.427663,103.006123
-137.685578,18.073163,94.249683
-126.116243,-1.219009,138.083515
-96.829898,-5.822011,102.190712
-136.622797,17.7107,94.139577
-124.56393,1.863763,137.639442
-95.178826,0.855021,103.384783
-135.245695,23.162808,95.663352
-121.93541,2.534928,138.830798
-89.233893,2.373378,110.048628
-132.689901,25.052182,95.241674
-116.715735,0.082718,141.229619
-78.491069,-3.507118,120.915489
-128.250944,23.278222,94.756925
-108.712578,-4.417644,142.683168
-68.489088,-10.997924,124.40845
-118.933761,18.406772,95.418874
-101.391539,-6.876957,142.790783
-60.880076,-14.39909,124.173334
-111.689536,14.91638,95.09589
-93.086058,-7.563595,142.462428
-54.027664,-20.258192,123.11175
-101.581415,17.777899,94.842178
-83.195043,-12.494901,142.438496
-46.081019,-32.184466,121.421702
-89.272719,13.815927,96.141292
-74.001929,-20.808093,142.181496
-37.197845,-43.866045,122.462512
-79.289401,4.654539,94.192543
-64.66359,-26.856861,142.474922
-30.880664,-53.421177,122.628692
-67.838595,0.782277,94.184854
-56.372172,-33.965642,142.791617
-26.999641,-65.656093,120.856172
-57.103125,-5.206085,94.73103
-51.143769,-42.231158,142.976931
-25.528822,-75.755316,122.193144
-51.533393,-12.811196,92.979589
-47.610285,-46.420179,142.09311
-29.995344,-81.203706,122.004251
-38.839756,-19.632186,93.730354
-45.71721,-49.931881,142.303094
-34.350241,-87.399056,121.320655
-32.506514,-25.79049,95.135729
-45.212713,-56.973217,142.061204
-40.375315,-97.562071,120.686304
-30.546081,-31.041884,93.769736
-43.891635,-67.860053,141.583806
-45.223858,-110.185529,121.241982
-29.820185,-42.852622,92.33224
-44.789819,-79.827462,141.772132
-51.529963,-121.389674,122.12376
-29.845068,-59.084834,92.275799
-45.581641,-89.845125,142.104721
-59.245765,-128.366352,120.852089
-25.993204,-73.706538,92.976803
-47.790542,-99.475013,142.156061
-70.805519,-132.33271,120.721303
-22.475179,-88.405231,93.395162
-53.875135,-109.631731,140.764719
-83.559882,-138.01391,119.740382
-27.478704,-101.698678,92.248251
-61.406315,-116.971071,141.1725
-93.509459,-143.11432,120.649661
-36.675813,-112.707868,92.369925
-68.192773,-123.71977,141.849773
-103.904731,-144.605527,120.308084
-41.893592,-125.137178,92.731684
-74.878719,-131.498041,142.486203
-115.156096,-142.611608,124.29348
-50.588469,-141.405449,93.303061
-81.850058,-134.779925,143.683117
-124.215402,-139.690275,129.531635
-58.256996,-147.626143,93.593075
-93.004068,-137.131354,143.358309
-136.214491,-139.320135,131.540897
-71.999419,-150.935716,92.439408
-104.879977,-139.269773,143.918161
-147.820915,-140.71514,131.241417
-85.304894,-153.708465,93.404544
-117.181673,-143.783289,142.368236
-159.14943,-142.084549,126.527597
-97.55328,-161.534975,93.232827
-128.817042,-149.163623,141.242959
-169.018297,-143.010523,120.712589
-111.26456,-171.07673,94.621597
-140.746032,-151.034998,140.860422
-179.404243,-141.883717,116.438256
-122.255319,-173.500862,93.43453
-152.163734,-149.442251,140.412896
-190.234522,-139.524965,115.007022
-133.679302,-172.119351,92.626059
-164.451037,-149.09654,140.985908
